function,dimension,alpha,g,noise_model,noise_std,seed,final_best_observed,final_best_latent,final_observed_gap,final_simple_regret
easom,2,1.0,2,gaussian_mixture,2.0,4,0.879050004204676,-1.0,-0.879050004204676,1.0
easom,2,hw,0,gaussian_mixture,2.0,0,4.114385486674155,-1.0,-4.114385486674155,1.0
easom,2,hw,0,gaussian_mixture,2.0,1,2.0605897514385645,-1.0,-2.0605897514385645,1.0
easom,2,hw,0,gaussian_mixture,2.0,2,0.6614273334354344,-1.0,-0.6614273334354344,1.0
easom,2,hw,0,gaussian_mixture,2.0,3,1.9414971066003206,-1.0,-1.9414971066003206,1.0
easom,2,hw,0,gaussian_mixture,2.0,4,0.879050004204676,-1.0,-0.879050004204676,1.0
easom,2,hw,1,gaussian_mixture,2.0,0,4.114385486674155,-1.0,-4.114385486674155,1.0
easom,2,hw,1,gaussian_mixture,2.0,1,2.0605897514385645,-1.0,-2.0605897514385645,1.0
easom,2,hw,1,gaussian_mixture,2.0,2,0.6614273334354344,-1.0,-0.6614273334354344,1.0
easom,2,hw,1,gaussian_mixture,2.0,3,1.9414971066003206,-1.0,-1.9414971066003206,1.0
easom,2,hw,1,gaussian_mixture,2.0,4,0.879050004204676,-1.0,-0.879050004204676,1.0
easom,2,hw,2,gaussian_mixture,2.0,0,4.114385486674155,-1.0,-4.114385486674155,1.0
easom,2,hw,2,gaussian_mixture,2.0,1,2.0605897514385645,-1.0,-2.0605897514385645,1.0
easom,2,hw,2,gaussian_mixture,2.0,2,0.6614273334354344,-1.0,-0.6614273334354344,1.0
easom,2,hw,2,gaussian_mixture,2.0,3,1.9414971066003206,-1.0,-1.9414971066003206,1.0
easom,2,hw,2,gaussian_mixture,2.0,4,0.879050004204676,-1.0,-0.879050004204676,1.0
michalewicz,5,1.0,0,gaussian_mixture,2.0,0,6.111250903417056,1.8761099001080572,,
michalewicz,5,1.0,0,gaussian_mixture,2.0,1,8.036386958832871,1.6875432394935028,,
michalewicz,5,1.0,0,gaussian_mixture,2.0,2,7.128866362121548,2.156079049020012,,
michalewicz,5,1.0,0,gaussian_mixture,2.0,3,5.953869141327062,1.7515196183616801,,
michalewicz,5,1.0,0,gaussian_mixture,2.0,4,2.941276610451765,1.8046454462442996,,
michalewicz,5,1.0,1,gaussian_mixture,2.0,0,6.111250903417056,1.8761099001080572,,
michalewicz,5,1.0,1,gaussian_mixture,2.0,1,8.036386958832871,1.6875432394935028,,
michalewicz,5,1.0,1,gaussian_mixture,2.0,2,7.128866362121548,2.156079049020012,,
michalewicz,5,1.0,1,gaussian_mixture,2.0,3,5.890891022656128,2.5316296273016685,,
michalewicz,5,1.0,1,gaussian_mixture,2.0,4,3.3851890930330657,1.8046454462442996,,
michalewicz,5,1.0,2,gaussian_mixture,2.0,0,6.111250903417056,1.8761099001080572,,
michalewicz,5,1.0,2,gaussian_mixture,2.0,1,8.877095268503558,2.258523380572761,,
michalewicz,5,1.0,2,gaussian_mixture,2.0,2,7.128866362121548,2.156079049020012,,
michalewicz,5,1.0,2,gaussian_mixture,2.0,3,6.818940864818059,1.4652437767593147,,
michalewicz,5,1.0,2,gaussian_mixture,2.0,4,3.208597904471561,1.8816830151524055,,
michalewicz,5,hw,0,gaussian_mixture,2.0,0,6.111250903417056,1.8761099001080572,,
michalewicz,5,hw,0,gaussian_mixture,2.0,1,8.036386958832871,1.6875432394935028,,
michalewicz,5,hw,0,gaussian_mixture,2.0,2,7.128866362121548,2.156079049020012,,
michalewicz,5,hw,0,gaussian_mixture,2.0,3,6.382170800299852,2.7753356366344106,,
michalewicz,5,hw,0,gaussian_mixture,2.0,4,3.168880865732083,1.8046454462442996,,
michalewicz,5,hw,1,gaussian_mixture,2.0,0,6.111250903417056,1.9360763208647396,,
michalewicz,5,hw,1,gaussian_mixture,2.0,1,8.036386958832871,1.6875432394935028,,
michalewicz,5,hw,1,gaussian_mixture,2.0,2,7.128866362121548,2.156079049020012,,
michalewicz,5,hw,1,gaussian_mixture,2.0,3,6.022236134825126,3.048691325689575,,
michalewicz,5,hw,1,gaussian_mixture,2.0,4,3.809973723516041,2.3487062595635515,,
michalewicz,5,hw,2,gaussian_mixture,2.0,0,6.111250903417056,2.228395573025016,,
michalewicz,5,hw,2,gaussian_mixture,2.0,1,8.877095268503558,2.258523380572761,,
michalewicz,5,hw,2,gaussian_mixture,2.0,2,7.128866362121548,2.156079049020012,,
michalewicz,5,hw,2,gaussian_mixture,2.0,3,6.818940864818059,1.4652437767593147,,
michalewicz,5,hw,2,gaussian_mixture,2.0,4,3.279526528654538,2.9922726013092324,,
michalewicz,10,1.0,0,gaussian_mixture,2.0,0,11.768804063303211,3.875104250279196,,
michalewicz,10,1.0,0,gaussian_mixture,2.0,1,13.217169176939029,3.0393495531811263,,
michalewicz,10,1.0,0,gaussian_mixture,2.0,2,12.469925299669146,3.2297818232834126,,
michalewicz,10,1.0,0,gaussian_mixture,2.0,3,12.90574951341108,3.532790279693823,,
michalewicz,10,1.0,0,gaussian_mixture,2.0,4,13.675023681805074,3.417232668205912,,
michalewicz,10,1.0,1,gaussian_mixture,2.0,0,11.768804063303211,3.875104250279196,,
michalewicz,10,1.0,1,gaussian_mixture,2.0,1,13.217169176939029,3.0393495531811263,,
michalewicz,10,1.0,1,gaussian_mixture,2.0,2,12.469925299669146,3.2297818232834126,,
michalewicz,10,1.0,1,gaussian_mixture,2.0,3,12.90574951341108,3.532790279693823,,
michalewicz,10,1.0,1,gaussian_mixture,2.0,4,13.675023681805074,3.558963031976152,,
michalewicz,10,1.0,2,gaussian_mixture,2.0,0,11.768804063303211,3.875104250279196,,
michalewicz,10,1.0,2,gaussian_mixture,2.0,1,13.217169176939029,3.0393495531811263,,
michalewicz,10,1.0,2,gaussian_mixture,2.0,2,12.469925299669146,3.2297818232834126,,
michalewicz,10,1.0,2,gaussian_mixture,2.0,3,12.90574951341108,3.532790279693823,,
michalewicz,10,1.0,2,gaussian_mixture,2.0,4,13.675023681805074,3.558963031976152,,
michalewicz,10,hw,0,gaussian_mixture,2.0,0,11.768804063303211,3.875104250279196,,
michalewicz,10,hw,0,gaussian_mixture,2.0,1,13.217169176939029,3.0393495531811263,,
michalewicz,10,hw,0,gaussian_mixture,2.0,2,12.469925299669146,3.2297818232834126,,
michalewicz,10,hw,0,gaussian_mixture,2.0,3,12.90574951341108,3.532790279693823,,
michalewicz,10,hw,0,gaussian_mixture,2.0,4,13.675023681805074,3.558963031976152,,
michalewicz,10,hw,1,gaussian_mixture,2.0,0,11.768804063303211,3.875104250279196,,
michalewicz,10,hw,1,gaussian_mixture,2.0,1,13.217169176939029,3.0393495531811263,,
michalewicz,10,hw,1,gaussian_mixture,2.0,2,12.469925299669146,3.2297818232834126,,
michalewicz,10,hw,1,gaussian_mixture,2.0,3,12.90574951341108,3.532790279693823,,
michalewicz,10,hw,1,gaussian_mixture,2.0,4,13.675023681805074,3.558963031976152,,
michalewicz,10,hw,2,gaussian_mixture,2.0,0,11.768804063303211,3.875104250279196,,
michalewicz,10,hw,2,gaussian_mixture,2.0,1,13.217169176939029,3.0393495531811263,,
