function,dimension,alpha,g,noise_model,noise_std,seed,final_best_observed,final_best_latent,final_observed_gap,final_simple_regret,batch,true_optimum_patch
levy,10,hw,0,gaussian,2.0,1,-8.111350070282061,-12.678672119010676,8.111350070282061,12.678672119010676,s01_batch1,
levy,10,hw,0,gaussian,2.0,2,-7.622467060238382,-8.548992790421785,7.622467060238382,8.548992790421785,s01_batch1,
levy,10,hw,0,gaussian,2.0,3,-5.715080657801326,-6.871441879278717,5.715080657801326,6.871441879278717,s01_batch1,
levy,10,hw,0,gaussian,2.0,4,-10.044946283665686,-13.606074504701136,10.044946283665686,13.606074504701136,s01_batch1,
levy,10,hw,1,gaussian,2.0,0,-1.989359685072672,-2.520500468639946,1.989359685072672,2.520500468639946,s01_batch1,
levy,10,hw,1,gaussian,2.0,1,-4.038120740804947,-5.94284250959619,4.038120740804947,5.94284250959619,s01_batch1,
levy,10,hw,1,gaussian,2.0,2,-2.4822488581404474,-4.498798812314041,2.4822488581404474,4.498798812314041,s01_batch1,
levy,10,hw,1,gaussian,2.0,3,-9.462773941571593,-6.923132915248989,9.462773941571593,6.923132915248989,s01_batch1,
levy,10,hw,1,gaussian,2.0,4,-3.667930304652044,-1.7263511710665416,3.667930304652044,1.7263511710665416,s01_batch1,
levy,10,hw,2,gaussian,2.0,0,-1.896098952899158,-3.4712099359747066,1.896098952899158,3.4712099359747066,s01_batch1,
levy,10,hw,2,gaussian,2.0,1,0.7991277476570025,-2.49609260553866,-0.7991277476570025,2.49609260553866,s01_batch1,
levy,10,hw,2,gaussian,2.0,2,0.2574592015871639,-1.4127634087583103,-0.2574592015871639,1.4127634087583103,s01_batch1,
levy,10,hw,2,gaussian,2.0,3,-8.515916699616842,-9.586308469354709,8.515916699616842,9.586308469354709,s01_batch1,
levy,10,hw,2,gaussian,2.0,4,-1.6987146708230767,-2.120109206669675,1.6987146708230767,2.120109206669675,s01_batch1,
zakharov,10,1,0,gaussian,2.0,0,-336.1096118849902,-336.2847143677606,336.1096118849902,336.2847143677606,s01_batch1,
zakharov,10,1,0,gaussian,2.0,1,-1100.6779659381434,-1099.0284510175966,1100.6779659381434,1099.0284510175966,s01_batch1,
zakharov,10,1,0,gaussian,2.0,2,-56.78285547525676,-58.1936254216631,56.78285547525676,58.1936254216631,s01_batch1,
zakharov,10,1,0,gaussian,2.0,3,-148.60751832998733,-151.43728264363045,148.60751832998733,151.43728264363045,s01_batch1,
zakharov,10,1,0,gaussian,2.0,4,-100.73195638882592,-101.15335092467252,100.73195638882592,101.15335092467252,s01_batch1,
zakharov,10,1,1,gaussian,2.0,0,-212.2413255453747,-210.4651822756623,212.2413255453747,210.4651822756623,s01_batch1,
zakharov,10,1,1,gaussian,2.0,1,-209.92478911037531,-206.6412758124305,209.92478911037531,206.6412758124305,s01_batch1,
zakharov,10,1,1,gaussian,2.0,2,-235.24586731493324,-232.96886175483272,235.24586731493324,232.96886175483272,s01_batch1,
zakharov,10,1,1,gaussian,2.0,3,-80.94617199130991,-82.15048608431964,80.94617199130991,82.15048608431964,s01_batch1,
zakharov,10,1,1,gaussian,2.0,4,-246.02929806860135,-244.71132849592715,246.02929806860135,244.71132849592715,s01_batch1,
zakharov,10,1,2,gaussian,2.0,0,-242.28358413497224,-245.10617387290804,242.28358413497224,245.10617387290804,s01_batch1,
zakharov,10,1,2,gaussian,2.0,1,-221.98158131166312,-220.33206639111623,221.98158131166312,220.33206639111623,s01_batch1,
zakharov,10,1,2,gaussian,2.0,2,-188.6755405789145,-187.8889045907832,188.6755405789145,187.8889045907832,s01_batch1,
zakharov,10,1,2,gaussian,2.0,3,-152.75603576230387,-151.45917171675174,152.75603576230387,151.45917171675174,s01_batch1,
zakharov,10,1,2,gaussian,2.0,4,-292.16567067331584,-291.05070858605745,292.16567067331584,291.05070858605745,s01_batch1,
zakharov,10,hw,0,gaussian,2.0,0,-336.1096118849902,-336.2847143677606,336.1096118849902,336.2847143677606,s01_batch1,
zakharov,10,hw,0,gaussian,2.0,1,-57.88534651460889,-56.51460352578856,57.88534651460889,56.51460352578856,s01_batch1,
zakharov,10,hw,0,gaussian,2.0,2,-48.28417065469377,-48.63984573710808,48.28417065469377,48.63984573710808,s01_batch1,
zakharov,10,hw,0,gaussian,2.0,3,-105.88616818319174,-110.39009676959152,105.88616818319174,110.39009676959152,s01_batch1,
zakharov,10,hw,0,gaussian,2.0,4,-91.83256928561887,-93.06041185760056,91.83256928561887,93.06041185760056,s01_batch1,
zakharov,10,hw,1,gaussian,2.0,0,-212.24051972174144,-210.46437645202903,212.24051972174144,210.46437645202903,s01_batch1,
zakharov,10,hw,1,gaussian,2.0,1,-172.01312250019745,-171.33060898777558,172.01312250019745,171.33060898777558,s01_batch1,
zakharov,10,hw,1,gaussian,2.0,2,-165.2506433869262,-166.92086599727168,165.2506433869262,166.92086599727168,s01_batch1,
zakharov,10,hw,1,gaussian,2.0,3,-75.60798336290381,-76.51869026861428,75.60798336290381,76.51869026861428,s01_batch1,
zakharov,10,hw,1,gaussian,2.0,4,-228.3916619566226,-224.7293799772372,228.3916619566226,224.7293799772372,s01_batch1,
zakharov,10,hw,2,gaussian,2.0,0,-242.27575361824108,-245.09834335617688,242.27575361824108,245.09834335617688,s01_batch1,
zakharov,10,hw,2,gaussian,2.0,1,-240.11891929177224,-236.4037852608636,240.11891929177224,236.4037852608636,s01_batch1,
zakharov,10,hw,2,gaussian,2.0,2,-171.55617074420903,-169.94758054240705,171.55617074420903,169.94758054240705,s01_batch1,
zakharov,10,hw,2,gaussian,2.0,3,-152.75603576230387,-151.45917171675174,152.75603576230387,151.45917171675174,s01_batch1,
zakharov,10,hw,2,gaussian,2.0,4,-173.84439636343413,-175.74586690412318,173.84439636343413,175.74586690412318,s01_batch1,
griewank,10,1,0,gaussian,2.0,0,-1.1272626591507149,-2.9646643527442604,1.1272626591507149,2.9646643527442604,s01_batch1,
griewank,10,1,0,gaussian,2.0,1,-0.8292610739976496,-4.330436016086495,0.8292610739976496,4.330436016086495,s01_batch1,
griewank,10,1,0,gaussian,2.0,2,2.537201073269543,-2.465146373748233,-2.537201073269543,2.465146373748233,s01_batch1,
griewank,10,1,0,gaussian,2.0,3,-1.2491577826949136,-5.257655843984616,1.2491577826949136,5.257655843984616,s01_batch1,
griewank,10,1,0,gaussian,2.0,4,-0.4291206028459933,-3.7164948727660887,0.4291206028459933,3.7164948727660887,s01_batch1,
griewank,10,1,1,gaussian,2.0,0,0.3110419530083241,-2.3337086398465843,-0.3110419530083241,2.3337086398465843,s01_batch1,
griewank,10,1,1,gaussian,2.0,1,-1.7528167984999792,-2.4591296597501358,1.7528167984999792,2.4591296597501358,s01_batch1,
griewank,10,1,1,gaussian,2.0,2,0.5837201794270843,-1.816269671733629,-0.5837201794270843,1.816269671733629,s01_batch1,
griewank,10,1,1,gaussian,2.0,3,1.4253328602863786,-1.588364427960206,-1.4253328602863786,1.588364427960206,s01_batch1,
griewank,10,1,1,gaussian,2.0,4,-0.9001839399853748,-1.7272723164883603,0.9001839399853748,1.7272723164883603,s01_batch1,
griewank,10,1,2,gaussian,2.0,0,-1.557085049662498,-1.955680592268286,1.557085049662498,1.955680592268286,s01_batch1,
griewank,10,1,2,gaussian,2.0,1,-2.099012064550884,-3.613052670928441,2.099012064550884,3.613052670928441,s01_batch1,
griewank,10,1,2,gaussian,2.0,2,0.5431304467471474,-2.574558221657962,-0.5431304467471474,2.574558221657962,s01_batch1,
griewank,10,1,2,gaussian,2.0,3,0.7006935523197324,-1.256161481790437,-0.7006935523197324,1.256161481790437,s01_batch1,
griewank,10,1,2,gaussian,2.0,4,-0.8971536718117219,-2.485633667570084,0.8971536718117219,2.485633667570084,s01_batch1,
griewank,10,hw,0,gaussian,2.0,0,-2.97574682309768,-5.490503263434674,2.97574682309768,5.490503263434674,s01_batch1,
griewank,10,hw,0,gaussian,2.0,1,-0.453091981527951,-4.390155216399197,0.453091981527951,4.390155216399197,s01_batch1,
griewank,10,hw,0,gaussian,2.0,2,-1.9224611803280576,-6.106364057134726,1.9224611803280576,6.106364057134726,s01_batch1,
griewank,10,hw,0,gaussian,2.0,3,0.5990608943191025,-2.9349225910931658,-0.5990608943191025,2.9349225910931658,s01_batch1,
griewank,10,hw,0,gaussian,2.0,4,-0.8297431603988836,-3.613856808547093,0.8297431603988836,3.613856808547093,s01_batch1,
griewank,10,hw,1,gaussian,2.0,0,1.0351942961104834,-1.4432977720563465,-1.0351942961104834,1.4432977720563465,s01_batch1,
griewank,10,hw,1,gaussian,2.0,1,0.0792004989693522,-1.2495352444776469,-0.0792004989693522,1.2495352444776469,s01_batch1,
griewank,10,hw,1,gaussian,2.0,2,-0.2365614692538065,-1.5570500644415322,0.2365614692538065,1.5570500644415322,s01_batch1,
griewank,10,hw,1,gaussian,2.0,3,1.2247567071458971,-1.4593062777825223,-1.2247567071458971,1.4593062777825223,s01_batch1,
griewank,10,hw,1,gaussian,2.0,4,-2.9355620169295222,-3.30679315452086,2.9355620169295222,3.30679315452086,s01_batch1,
griewank,10,hw,2,gaussian,2.0,0,-1.2996121644841916,-1.8960893365756115,1.2996121644841916,1.8960893365756115,s01_batch1,
griewank,10,hw,2,gaussian,2.0,1,-3.7257454335649114,-4.330574312876289,3.7257454335649114,4.330574312876289,s01_batch1,
griewank,10,hw,2,gaussian,2.0,2,0.542776255597262,-2.5749124128078478,-0.542776255597262,2.5749124128078478,s01_batch1,
griewank,10,hw,2,gaussian,2.0,3,-0.5236636687054668,-1.461584285914539,0.5236636687054668,1.461584285914539,s01_batch1,
griewank,10,hw,2,gaussian,2.0,4,-0.5614545116276075,-2.4260653577202063,0.5614545116276075,2.4260653577202063,s01_batch1,
alpine1,10,1,0,gaussian,2.0,0,-9.20222874884294,-10.354704602950536,9.20222874884294,10.354704602950536,s01_batch1,
alpine1,10,1,0,gaussian,2.0,1,-3.855799362422679,-6.027732686442627,3.855799362422679,6.027732686442627,s01_batch1,
alpine1,10,1,0,gaussian,2.0,2,-0.337978924930912,-4.635240197065536,0.337978924930912,4.635240197065536,s01_batch1,
alpine1,10,1,0,gaussian,2.0,3,-7.95530345599211,-9.238751617446033,7.95530345599211,9.238751617446033,s01_batch1,
alpine1,10,1,0,gaussian,2.0,4,-6.1963889214854575,-9.109036929256977,6.1963889214854575,9.109036929256977,s01_batch1,
alpine1,10,1,1,gaussian,2.0,0,3.8026143348132138,-0.0,-3.8026143348132138,0.0,s01_batch1,
alpine1,10,1,1,gaussian,2.0,1,3.019988077409597,-0.0,-3.019988077409597,0.0,s01_batch1,
alpine1,10,1,1,gaussian,2.0,2,3.741263493962523,-0.0,-3.741263493962523,0.0,s01_batch1,
alpine1,10,1,1,gaussian,2.0,3,2.072357580555689,-0.0,-2.072357580555689,0.0,s01_batch1,
alpine1,10,1,1,gaussian,2.0,4,-4.705059144282682,-7.665335299027951,4.705059144282682,7.665335299027951,s01_batch1,
alpine1,10,1,2,gaussian,2.0,0,-0.4364185276339348,-0.0,0.4364185276339348,0.0,s01_batch1,
alpine1,10,1,2,gaussian,2.0,1,3.5730013097002717,-0.0,-3.5730013097002717,0.0,s01_batch1,
alpine1,10,1,2,gaussian,2.0,2,1.393110080815816,-0.0,-1.393110080815816,0.0,s01_batch1,
alpine1,10,1,2,gaussian,2.0,3,2.3021013658484195,-0.0,-2.3021013658484195,0.0,s01_batch1,
alpine1,10,1,2,gaussian,2.0,4,3.5611282210354496,-0.0,-3.5611282210354496,0.0,s01_batch1,
alpine1,10,hw,0,gaussian,2.0,0,-7.604707189663489,-10.451958067159824,7.604707189663489,10.451958067159824,s01_batch1,
alpine1,10,hw,0,gaussian,2.0,1,-7.823377372071138,-10.979122543265154,7.823377372071138,10.979122543265154,s01_batch1,
alpine1,10,hw,0,gaussian,2.0,2,0.6003750292994097,-2.5518698108921503,-0.6003750292994097,2.5518698108921503,s01_batch1,
alpine1,10,hw,0,gaussian,2.0,3,-7.005682316420345,-10.954160950657435,7.005682316420345,10.954160950657435,s01_batch1,
alpine1,10,hw,0,gaussian,2.0,4,-13.068173567543608,-14.360048134224805,13.068173567543608,14.360048134224805,s01_batch1,
alpine1,10,hw,1,gaussian,2.0,0,2.961479527642546,-0.0,-2.961479527642546,0.0,s01_batch1,
alpine1,10,hw,1,gaussian,2.0,1,3.002924594331056,-0.0,-3.002924594331056,0.0,s01_batch1,
alpine1,10,hw,1,gaussian,2.0,2,3.741263493962523,-0.0,-3.741263493962523,0.0,s01_batch1,
alpine1,10,hw,1,gaussian,2.0,3,2.072357580555689,-0.0,-2.072357580555689,0.0,s01_batch1,
alpine1,10,hw,1,gaussian,2.0,4,-3.912908471019096,-7.474036692054546,3.912908471019096,7.474036692054546,s01_batch1,
alpine1,10,hw,2,gaussian,2.0,0,1.9402128782454375,-0.0,-1.9402128782454375,0.0,s01_batch1,
alpine1,10,hw,2,gaussian,2.0,1,4.468010791830415,-0.0,-4.468010791830415,0.0,s01_batch1,
alpine1,10,hw,2,gaussian,2.0,2,1.393110080815816,-0.0,-1.393110080815816,0.0,s01_batch1,
alpine1,10,hw,2,gaussian,2.0,3,1.7306175908776404,-0.0,-1.7306175908776404,0.0,s01_batch1,
alpine1,10,hw,2,gaussian,2.0,4,1.0987523903664551,-0.0,-1.0987523903664551,0.0,s01_batch1,
expanded_scaffer_f6,10,1,0,gaussian,2.0,0,-0.3336854246718275,-4.367059048023401,0.3336854246718275,4.367059048023401,s01_batch1,
expanded_scaffer_f6,10,1,0,gaussian,2.0,1,1.0565896262058594,-4.516430841593534,-1.0565896262058594,4.516430841593534,s01_batch1,
expanded_scaffer_f6,10,1,0,gaussian,2.0,2,3.120972855604979,-4.322099710242945,-3.120972855604979,4.322099710242945,s01_batch1,
expanded_scaffer_f6,10,1,0,gaussian,2.0,3,0.0767408376093738,-4.525787565396601,-0.0767408376093738,4.525787565396601,s01_batch1,
expanded_scaffer_f6,10,1,0,gaussian,2.0,4,-0.4785352104937477,-4.432913584411841,0.4785352104937477,4.432913584411841,s01_batch1,
expanded_scaffer_f6,10,1,1,gaussian,2.0,0,-0.3336854246718275,-4.367059048023401,0.3336854246718275,4.367059048023401,s01_batch1,
expanded_scaffer_f6,10,1,1,gaussian,2.0,1,1.235643856654173,-4.417671982361521,-1.235643856654173,4.417671982361521,s01_batch1,
expanded_scaffer_f6,10,1,1,gaussian,2.0,2,3.120972855604979,-4.322099710242945,-3.120972855604979,4.322099710242945,s01_batch1,
expanded_scaffer_f6,10,1,1,gaussian,2.0,3,0.0767408376093738,-4.525787565396601,-0.0767408376093738,4.525787565396601,s01_batch1,
expanded_scaffer_f6,10,1,1,gaussian,2.0,4,-0.4785352104937477,-4.432913584411841,0.4785352104937477,4.432913584411841,s01_batch1,
expanded_scaffer_f6,10,1,2,gaussian,2.0,0,-0.3336854246718275,-4.367059048023401,0.3336854246718275,4.367059048023401,s01_batch1,
expanded_scaffer_f6,10,1,2,gaussian,2.0,1,1.235643856654173,-4.417671982361521,-1.235643856654173,4.417671982361521,s01_batch1,
expanded_scaffer_f6,10,1,2,gaussian,2.0,2,3.120972855604979,-4.322099710242945,-3.120972855604979,4.322099710242945,s01_batch1,
expanded_scaffer_f6,10,1,2,gaussian,2.0,3,0.0767408376093738,-4.525787565396601,-0.0767408376093738,4.525787565396601,s01_batch1,
expanded_scaffer_f6,10,1,2,gaussian,2.0,4,-0.4785352104937477,-4.432913584411841,0.4785352104937477,4.432913584411841,s01_batch1,
expanded_scaffer_f6,10,hw,0,gaussian,2.0,0,-0.3336854246718275,-4.367059048023401,0.3336854246718275,4.367059048023401,s01_batch1,
expanded_scaffer_f6,10,hw,0,gaussian,2.0,1,1.235643856654173,-4.516430841593534,-1.235643856654173,4.516430841593534,s01_batch1,
expanded_scaffer_f6,10,hw,0,gaussian,2.0,2,3.120972855604979,-4.322099710242945,-3.120972855604979,4.322099710242945,s01_batch1,
expanded_scaffer_f6,10,hw,0,gaussian,2.0,3,0.0767408376093738,-4.525787565396601,-0.0767408376093738,4.525787565396601,s01_batch1,
expanded_scaffer_f6,10,hw,0,gaussian,2.0,4,-0.4785352104937477,-4.432913584411841,0.4785352104937477,4.432913584411841,s01_batch1,
expanded_scaffer_f6,10,hw,1,gaussian,2.0,0,-0.3336854246718275,-4.367059048023401,0.3336854246718275,4.367059048023401,s01_batch1,
expanded_scaffer_f6,10,hw,1,gaussian,2.0,1,1.235643856654173,-4.417671982361521,-1.235643856654173,4.417671982361521,s01_batch1,
expanded_scaffer_f6,10,hw,1,gaussian,2.0,2,3.120972855604979,-4.322099710242945,-3.120972855604979,4.322099710242945,s01_batch1,
expanded_scaffer_f6,10,hw,1,gaussian,2.0,3,0.0767408376093738,-4.525787565396601,-0.0767408376093738,4.525787565396601,s01_batch1,
expanded_scaffer_f6,10,hw,1,gaussian,2.0,4,-0.4785352104937477,-4.432913584411841,0.4785352104937477,4.432913584411841,s01_batch1,
expanded_scaffer_f6,10,hw,2,gaussian,2.0,0,-0.3336854246718275,-4.367059048023401,0.3336854246718275,4.367059048023401,s01_batch1,
expanded_scaffer_f6,10,hw,2,gaussian,2.0,1,1.235643856654173,-4.417671982361521,-1.235643856654173,4.417671982361521,s01_batch1,
expanded_scaffer_f6,10,hw,2,gaussian,2.0,2,3.120972855604979,-4.322099710242945,-3.120972855604979,4.322099710242945,s01_batch1,
expanded_scaffer_f6,10,hw,2,gaussian,2.0,3,0.0767408376093738,-4.525787565396601,-0.0767408376093738,4.525787565396601,s01_batch1,
expanded_scaffer_f6,10,hw,2,gaussian,2.0,4,-0.5589346533426323,-4.508822293367887,0.5589346533426323,4.508822293367887,s01_batch1,
bukin6,2,1,0,gaussian,2.0,0,-0.6654686993407797,-1.2479254590754194,0.6654686993407797,1.2479254590754194,s02_batch2,
bukin6,2,1,0,gaussian,2.0,1,-19.61842060250692,-18.93676403610272,19.61842060250692,18.93676403610272,s02_batch2,
bukin6,2,1,0,gaussian,2.0,2,-19.635085982878543,-17.14557837945903,19.635085982878543,17.14557837945903,s02_batch2,
bukin6,2,1,0,gaussian,2.0,3,-3.640737625584819,-4.163854382491728,3.640737625584819,4.163854382491728,s02_batch2,
bukin6,2,1,0,gaussian,2.0,4,0.9760942462492572,-1.1008056193918236,-0.9760942462492572,1.1008056193918236,s02_batch2,
bukin6,2,1,1,gaussian,2.0,0,-4.302286583854183,-5.086902695165932,4.302286583854183,5.086902695165932,s02_batch2,
bukin6,2,1,1,gaussian,2.0,1,-6.228337810884047,-8.522435528877288,6.228337810884047,8.522435528877288,s02_batch2,
bukin6,2,1,1,gaussian,2.0,2,-4.30370010264501,-5.63553733942624,4.30370010264501,5.63553733942624,s02_batch2,
bukin6,2,1,1,gaussian,2.0,3,-27.098394629194992,-25.61536112632236,27.098394629194992,25.61536112632236,s02_batch2,
bukin6,2,1,1,gaussian,2.0,4,-3.9183491308058582,-2.622935596562157,3.9183491308058582,2.622935596562157,s02_batch2,
bukin6,2,1,2,gaussian,2.0,0,-6.934768046987454,-7.517224806722093,6.934768046987454,7.517224806722093,s02_batch2,
bukin6,2,1,2,gaussian,2.0,1,-15.443368254763012,-15.89984580163909,15.443368254763012,15.89984580163909,s02_batch2,
bukin6,2,1,2,gaussian,2.0,2,-10.562999356952815,-8.422915756205855,10.562999356952815,8.422915756205855,s02_batch2,
bukin6,2,1,2,gaussian,2.0,3,-29.091215225377844,-28.904947279478755,29.091215225377844,28.904947279478755,s02_batch2,
bukin6,2,1,2,gaussian,2.0,4,-3.9183491308058582,-2.622935596562157,3.9183491308058582,2.622935596562157,s02_batch2,
bukin6,2,hw,0,gaussian,2.0,0,-7.467323616586591,-5.887396345625837,7.467323616586591,5.887396345625837,s02_batch2,
bukin6,2,hw,0,gaussian,2.0,1,-22.854255326362143,-22.9639797208896,22.854255326362143,22.9639797208896,s02_batch2,
bukin6,2,hw,0,gaussian,2.0,2,-4.824000379863751,-6.223034164651269,4.824000379863751,6.223034164651269,s02_batch2,
bukin6,2,hw,0,gaussian,2.0,3,-5.273045518513302,-5.256693644250342,5.273045518513302,5.256693644250342,s02_batch2,
bukin6,2,hw,0,gaussian,2.0,4,0.9760942462492572,-2.382182579068674,-0.9760942462492572,2.382182579068674,s02_batch2,
bukin6,2,hw,1,gaussian,2.0,0,-8.381570222355743,-6.801642951394989,8.381570222355743,6.801642951394989,s02_batch2,
bukin6,2,hw,1,gaussian,2.0,1,-5.968331950819726,-5.286675384415529,5.968331950819726,5.286675384415529,s02_batch2,
bukin6,2,hw,1,gaussian,2.0,2,-4.306265900859017,-5.638103137640248,4.306265900859017,5.638103137640248,s02_batch2,
bukin6,2,hw,1,gaussian,2.0,3,-27.299652192025498,-26.588784997421477,27.299652192025498,26.588784997421477,s02_batch2,
bukin6,2,hw,1,gaussian,2.0,4,-3.9183491308058582,-2.622935596562157,3.9183491308058582,2.622935596562157,s02_batch2,
bukin6,2,hw,2,gaussian,2.0,0,-26.76503727455038,-27.248306887660263,26.76503727455038,27.248306887660263,s02_batch2,
bukin6,2,hw,2,gaussian,2.0,1,-18.48328329239591,-18.24506462635408,18.48328329239591,18.24506462635408,s02_batch2,
bukin6,2,hw,2,gaussian,2.0,2,-13.485374041934746,-13.31056788183732,13.485374041934746,13.31056788183732,s02_batch2,
bukin6,2,hw,2,gaussian,2.0,3,-29.09116033889769,-28.904892392998605,29.09116033889769,28.904892392998605,s02_batch2,
bukin6,2,hw,2,gaussian,2.0,4,-3.9183491308058582,-2.622935596562157,3.9183491308058582,2.622935596562157,s02_batch2,
cross_in_tray,2,1,0,gaussian,2.0,0,3.1901127890694463,-0.0858926111162847,-3.1901127890694463,0.0858926111162847,s02_batch2,
cross_in_tray,2,1,0,gaussian,2.0,1,3.3133371839931174,-0.1061256291368539,-3.3133371839931174,0.1061256291368539,s02_batch2,
cross_in_tray,2,1,0,gaussian,2.0,2,4.568355113471053,-0.0011607237392916,-4.568355113471053,0.0011607237392916,s02_batch2,
cross_in_tray,2,1,0,gaussian,2.0,3,1.7672948834856168,-0.2016653243774415,-1.7672948834856168,0.2016653243774415,s02_batch2,
cross_in_tray,2,1,0,gaussian,2.0,4,4.884630149533356,-0.0924816926930978,-4.884630149533356,0.0924816926930978,s02_batch2,
cross_in_tray,2,1,1,gaussian,2.0,0,3.1901127890694463,-0.0858926111162847,-3.1901127890694463,0.0858926111162847,s02_batch2,
cross_in_tray,2,1,1,gaussian,2.0,1,3.3133371839931174,-0.1061256291368539,-3.3133371839931174,0.1061256291368539,s02_batch2,
cross_in_tray,2,1,1,gaussian,2.0,2,4.568355113471053,-0.0094752415012502,-4.568355113471053,0.0094752415012502,s02_batch2,
cross_in_tray,2,1,1,gaussian,2.0,3,1.7672948834856168,-0.1908534771399987,-1.7672948834856168,0.1908534771399987,s02_batch2,
cross_in_tray,2,1,1,gaussian,2.0,4,4.884630149533356,-0.0924816926930978,-4.884630149533356,0.0924816926930978,s02_batch2,
cross_in_tray,2,1,2,gaussian,2.0,0,3.1901127890694463,-0.0858926111162847,-3.1901127890694463,0.0858926111162847,s02_batch2,
cross_in_tray,2,1,2,gaussian,2.0,1,3.3133371839931174,-0.1061256291368539,-3.3133371839931174,0.1061256291368539,s02_batch2,
cross_in_tray,2,1,2,gaussian,2.0,2,4.568355113471053,-0.0011607237392916,-4.568355113471053,0.0011607237392916,s02_batch2,
cross_in_tray,2,1,2,gaussian,2.0,3,1.7672948834856168,-0.1835499391849957,-1.7672948834856168,0.1835499391849957,s02_batch2,
cross_in_tray,2,1,2,gaussian,2.0,4,4.884630149533356,-0.0924816926930978,-4.884630149533356,0.0924816926930978,s02_batch2,
cross_in_tray,2,hw,0,gaussian,2.0,0,3.4960313732575026,-0.0858926111162847,-3.4960313732575026,0.0858926111162847,s02_batch2,
cross_in_tray,2,hw,0,gaussian,2.0,1,3.3133371839931174,-0.067273000969003,-3.3133371839931174,0.067273000969003,s02_batch2,
cross_in_tray,2,hw,0,gaussian,2.0,2,4.568355113471053,-0.0011607237392916,-4.568355113471053,0.0011607237392916,s02_batch2,
cross_in_tray,2,hw,0,gaussian,2.0,3,1.7672948834856168,-0.2016653243774415,-1.7672948834856168,0.2016653243774415,s02_batch2,
cross_in_tray,2,hw,0,gaussian,2.0,4,4.884630149533356,-0.0924816926930978,-4.884630149533356,0.0924816926930978,s02_batch2,
cross_in_tray,2,hw,1,gaussian,2.0,0,3.148590432905951,-0.0858926111162847,-3.148590432905951,0.0858926111162847,s02_batch2,
cross_in_tray,2,hw,1,gaussian,2.0,1,3.3133371839931174,-0.1061256291368539,-3.3133371839931174,0.1061256291368539,s02_batch2,
cross_in_tray,2,hw,1,gaussian,2.0,2,4.568355113471053,-0.0094752415012502,-4.568355113471053,0.0094752415012502,s02_batch2,
cross_in_tray,2,hw,1,gaussian,2.0,3,1.7672948834856168,-0.1938636151522976,-1.7672948834856168,0.1938636151522976,s02_batch2,
cross_in_tray,2,hw,1,gaussian,2.0,4,4.884630149533356,-0.0924816926930978,-4.884630149533356,0.0924816926930978,s02_batch2,
cross_in_tray,2,hw,2,gaussian,2.0,0,3.305376468981229,-0.0858926111162847,-3.305376468981229,0.0858926111162847,s02_batch2,
cross_in_tray,2,hw,2,gaussian,2.0,1,3.3133371839931174,-0.0750726518448194,-3.3133371839931174,0.0750726518448194,s02_batch2,
cross_in_tray,2,hw,2,gaussian,2.0,2,4.568355113471053,-0.0011607237392916,-4.568355113471053,0.0011607237392916,s02_batch2,
cross_in_tray,2,hw,2,gaussian,2.0,3,1.7672948834856168,-0.1836795921038618,-1.7672948834856168,0.1836795921038618,s02_batch2,
cross_in_tray,2,hw,2,gaussian,2.0,4,4.884630149533356,-0.0924816926930978,-4.884630149533356,0.0924816926930978,s02_batch2,
drop_wave,5,1,0,gaussian,2.0,0,5.623979977649108,-0.6527428697555901,-5.623979977649108,0.6527428697555901,s02_batch2,
drop_wave,5,1,0,gaussian,2.0,1,3.779296829072804,-0.8567613380383078,-3.779296829072804,0.8567613380383078,s02_batch2,
drop_wave,5,1,0,gaussian,2.0,2,3.1881159926303435,-0.8504660716418369,-3.1881159926303435,0.8504660716418369,s02_batch2,
drop_wave,5,1,0,gaussian,2.0,3,3.2707776347857083,-0.717436562026477,-3.2707776347857083,0.717436562026477,s02_batch2,
drop_wave,5,1,0,gaussian,2.0,4,3.6821150750815015,-0.7723414946991022,-3.6821150750815015,0.7723414946991022,s02_batch2,
drop_wave,5,1,1,gaussian,2.0,0,5.623979977649108,-0.6527428697555901,-5.623979977649108,0.6527428697555901,s02_batch2,
drop_wave,5,1,1,gaussian,2.0,1,3.779296829072804,-0.8567613380383078,-3.779296829072804,0.8567613380383078,s02_batch2,
drop_wave,5,1,1,gaussian,2.0,2,3.1881159926303435,-0.8504660716418369,-3.1881159926303435,0.8504660716418369,s02_batch2,
drop_wave,5,1,1,gaussian,2.0,3,3.3180292057777603,-0.717436562026477,-3.3180292057777603,0.717436562026477,s02_batch2,
drop_wave,5,1,1,gaussian,2.0,4,3.6821150750815015,-0.7632642781642165,-3.6821150750815015,0.7632642781642165,s02_batch2,
drop_wave,5,1,2,gaussian,2.0,0,5.623979977649108,-0.6527428697555901,-5.623979977649108,0.6527428697555901,s02_batch2,
drop_wave,5,1,2,gaussian,2.0,1,3.779296829072804,-0.8567613380383078,-3.779296829072804,0.8567613380383078,s02_batch2,
drop_wave,5,1,2,gaussian,2.0,2,3.1881159926303435,-0.8504660716418369,-3.1881159926303435,0.8504660716418369,s02_batch2,
drop_wave,5,1,2,gaussian,2.0,3,3.2707776347857083,-0.717436562026477,-3.2707776347857083,0.717436562026477,s02_batch2,
drop_wave,5,1,2,gaussian,2.0,4,3.6821150750815015,-0.6392222773299427,-3.6821150750815015,0.6392222773299427,s02_batch2,
