function,dimension,alpha,g,noise_model,noise_std,seed,final_best_observed,final_best_latent,final_observed_gap,final_simple_regret,batch,true_optimum_patch
rastrigin,5,1,0,gaussian_mixture,2.0,1,-40.03177875533668,-46.15567525361266,40.03177875533668,46.15567525361266,s01_batch1,
rastrigin,5,1,0,gaussian_mixture,2.0,2,-21.616940039172466,-20.8789335069663,21.616940039172466,20.8789335069663,s01_batch1,
rastrigin,5,1,0,gaussian_mixture,2.0,3,-30.472969389209126,-36.21165036693007,30.472969389209126,36.21165036693007,s01_batch1,
rastrigin,5,1,0,gaussian_mixture,2.0,4,-20.66861305291861,-21.69248225830222,20.66861305291861,21.69248225830222,s01_batch1,
rastrigin,5,1,1,gaussian_mixture,2.0,0,-10.257012711317548,-11.168031153880824,10.257012711317548,11.168031153880824,s01_batch1,
rastrigin,5,1,1,gaussian_mixture,2.0,1,-19.58947368124408,-25.738527839012,19.58947368124408,25.738527839012,s01_batch1,
rastrigin,5,1,1,gaussian_mixture,2.0,2,-11.052481318650605,-11.596844716602249,11.052481318650605,11.596844716602249,s01_batch1,
rastrigin,5,1,1,gaussian_mixture,2.0,3,-21.65886321706186,-19.546619836911766,21.65886321706186,19.546619836911766,s01_batch1,
rastrigin,5,1,1,gaussian_mixture,2.0,4,-6.869040548849133,-6.0793538599358,6.869040548849133,6.0793538599358,s01_batch1,
rastrigin,5,1,2,gaussian_mixture,2.0,0,-4.926109284220772,-7.2055727502498,4.926109284220772,7.2055727502498,s01_batch1,
rastrigin,5,1,2,gaussian_mixture,2.0,1,-42.68663438287395,-41.2946527110064,42.68663438287395,41.2946527110064,s01_batch1,
rastrigin,5,1,2,gaussian_mixture,2.0,2,-26.24511845724376,-25.50711192503759,26.24511845724376,25.50711192503759,s01_batch1,
rastrigin,5,1,2,gaussian_mixture,2.0,3,-18.038190981606448,-23.863000034528028,18.038190981606448,23.863000034528028,s01_batch1,
rastrigin,5,1,2,gaussian_mixture,2.0,4,-16.712113223558198,-17.399255392984863,16.712113223558198,17.399255392984863,s01_batch1,
rastrigin,5,hw,0,gaussian_mixture,2.0,0,-17.07663513620792,-17.32595931988861,17.07663513620792,17.32595931988861,s01_batch1,
rastrigin,5,hw,0,gaussian_mixture,2.0,1,-41.1682127207531,-43.7302420653619,41.1682127207531,43.7302420653619,s01_batch1,
rastrigin,5,hw,0,gaussian_mixture,2.0,2,-37.840389462839,-37.10238293063283,37.840389462839,37.10238293063283,s01_batch1,
